Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
List,0,1,1024,4210163456,19560464,5108662272,209668283589.59677,215.23842460996835,0.020080116000000002
List,0,1,2048,4210163456,25018792,4932501504,213698477368.6364,168.28004549540202,0.019701419999999997
List,0,1,2048,4210163456,25018792,4940890112,214147012370.96048,168.28004549540202,0.019660155
List,0,1,2048,4210163456,25018792,4924112896,215392157666.25876,168.28004549540202,0.019546503
List,0,1,4096,4210163456,34768812,4886364160,161281100511.91928,121.09023040534143,0.026104506
List,0,1,4096,4210163456,34768812,4865392640,200528223989.99854,121.09023040534143,0.020995366
List,0,1,4096,4210163456,34768812,4886364160,196169204419.8514,121.09023040534143,0.021461898
TreeLowOffset,0,1,32,4210163456,3030812,23135780864,181224815936.97168,1389.12062378003,0.023231716
TreeLowOffset,0,1,32,4210163456,3030812,23135780864,178131099737.8655,1389.12062378003,0.023635196
TreeLowOffset,0,1,32,4210163456,3030812,23135780864,181106680426.22513,1389.12062378003,0.02324687
TreeLowOffset,0,1,64,4210163456,6202908,14057209856,236205884989.81662,678.740270853606,0.017824126
TreeLowOffset,0,1,64,4210163456,6202908,14057209856,234375288072.78735,678.740270853606,0.017963342
TreeLowOffset,0,1,64,4210163456,6202908,14057209856,209348039238.3548,678.740270853606,0.020110832999999998
TreeLowOffset,0,1,128,4210163456,8876280,9412018176,237244447695.23712,474.3162063386914,0.017746099
TreeLowOffset,0,1,128,4210163456,8876280,9412018176,248656360211.47134,474.3162063386914,0.016931654
TreeLowOffset,0,1,128,4210163456,8876280,9412018176,236874535186.93683,474.3162063386914,0.017773812
TreeLowOffset,0,1,256,4210163456,11710244,7094665216,256736727013.10672,359.5282434763955,0.016398758
TreeLowOffset,0,1,256,4210163456,11710244,7094665216,251543870086.99673,359.5282434763955,0.016737293
TreeLowOffset,0,1,256,4210163456,11710244,7094665216,233987899127.0089,359.5282434763955,0.017993082
TreeLowOffset,0,1,512,4210163456,14708840,5800722432,276941038318.86346,286.2335477168832,0.015202382
TreeLowOffset,0,1,512,4210163456,14708840,5934940160,234357257923.918,286.2335477168832,0.017964724
TreeLowOffset,0,1,512,4210163456,14708840,5934940160,238431533447.13416,286.2335477168832,0.017657746000000002
TreeLowOffset,0,1,1024,4210163456,18384004,5356126208,213944680627.03986,229.01232266920744,0.019678748000000003
TreeLowOffset,0,1,1024,4210163456,18384004,5322571776,216001047025.70667,229.01232266920744,0.019491403
