Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
TreeLowOffset,0,1,64,5348897756,97773332,17733517312,73458845519.09645,54.70712357435052,0.07281489
TreeLowOffset,0,1,128,5348897756,201902644,11943280640,59058179215.111626,26.492460177985585,0.090569974
TreeLowOffset,0,1,128,5348897756,201902644,11943280640,56588084560.18925,26.492460177985585,0.094523393
TreeLowOffset,0,1,128,5348897756,201902644,11943280640,59199974863.04861,26.492460177985585,0.090353041
TreeLowOffset,0,1,256,5348897756,337018812,10179575808,35466042627.430885,15.871214203912155,0.15081744
TreeLowOffset,0,1,256,5348897756,337018812,10179575808,35161981216.26704,15.871214203912155,0.152121626
TreeLowOffset,0,1,256,5348897756,337018812,10179575808,35239381006.76086,15.871214203912155,0.15178750600000002
TreeLowOffset,0,1,512,5348897756,497083520,7874805760,31390923157.207405,10.760561436436275,0.170396319
TreeLowOffset,0,1,512,5348897756,497083520,7874805760,31624500004.525898,10.760561436436275,0.169137781
TreeLowOffset,0,1,512,5348897756,497083520,8048869376,31689045220.02405,10.760561436436275,0.168793276
TreeLowOffset,0,1,1024,5348897756,672548856,7369392128,23612731076.665325,7.953173525285128,0.22652601
TreeLowOffset,0,1,1024,5348897756,672548856,7350517760,23561294304.030815,7.953173525285128,0.22702054
TreeLowOffset,0,1,1024,5348897756,672548856,7369392128,23284233912.948734,7.953173525285128,0.22972187
TreeLowOffset,0,1,2048,5348897756,851030392,7203717120,12796320091.723785,6.285201805107802,0.41800281
TreeLowOffset,0,1,2048,5348897756,851030392,7235174400,13057522515.624592,6.285201805107802,0.40964109000000004
TreeLowOffset,0,1,2048,5348897756,851030392,7235174400,13906431807.355139,6.285201805107802,0.38463481
TreeLowOffset,0,1,4096,5348897756,1007058088,7230980096,16138255922.331175,5.311409361323753,0.33144212
TreeLowOffset,0,1,4096,5348897756,1007058088,7230980096,16313938252.957615,5.311409361323753,0.32787287000000004
TreeLowOffset,0,1,4096,5348897756,1007058088,7245660160,16397983496.918276,5.311409361323753,0.32619241
Full,0,2,32,5348897756,5348897756,5867831296,3446790477.515237,1.0,1.551848826
Full,0,2,32,5348897756,5348897756,5867831296,3431929881.4771047,1.0,1.558568485
Full,0,2,32,5348897756,5348897756,5867831296,3419013036.1117473,1.0,1.564456672
Full,0,2,64,5348897756,5348897756,5867831296,3511708402.407471,1.0,1.5231611349999998
Full,0,2,64,5348897756,5348897756,5867831296,2720650651.7729325,1.0,1.966036232
Full,0,2,64,5348897756,5348897756,5867831296,3459698145.417647,1.0,1.546059087
Full,0,2,128,5348897756,5348897756,5867831296,3384029837.8113136,1.0,1.580629608
Full,0,2,128,5348897756,5348897756,5867831296,3378517634.9700136,1.0,1.583208476
Full,0,2,128,5348897756,5348897756,5867831296,3323641957.00582,1.0,1.609348367
Full,0,2,256,5348897756,5348897756,5867831296,3381169489.6012363,1.0,1.5819667640000001
Full,0,2,256,5348897756,5348897756,5867831296,3429514128.73408,1.0,1.559666342
Full,0,2,256,5348897756,5348897756,5867831296,2792911113.362284,1.0,1.915169348
Full,0,2,512,5348897756,5348897756,5867831296,3232698537.317977,1.0,1.6546231249999999
Full,0,2,512,5348897756,5348897756,5867831296,3406059742.4122825,1.0,1.570406323
Full,0,2,512,5348897756,5348897756,5867831296,3391091272.293588,1.0,1.577338186
Full,0,2,1024,5348897756,5348897756,5867831296,3440037560.1914935,1.0,1.5548951610000001
Full,0,2,1024,5348897756,5348897756,5867831296,3441334253.839109,1.0,1.554309277
Full,0,2,1024,5348897756,5348897756,5867831296,3441605172.0687366,1.0,1.554186924
Full,0,2,2048,5348897756,5348897756,5867831296,2589804455.0546756,1.0,2.065367424
Full,0,2,2048,5348897756,5348897756,5867831296,2400270781.9260745,1.0,2.2284559710000003
Full,0,2,2048,5348897756,5348897756,5867831296,2620764502.3974977,1.0,2.040968485
Full,0,2,4096,5348897756,5348897756,5867831296,3318264449.7288465,1.0,1.611956442
Full,0,2,4096,5348897756,5348897756,5867831296,3346181382.3599634,1.0,1.598508014
