Approach,Rank,Chkpt ID,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
TreeLowOffset,0,2,2048,3262906112,15384108,4039114752,212386734631.50952,212.09589220252485,0.015363040999999997
TreeLowOffset,0,2,2048,3262906112,15384108,4037017600,207484268418.22427,212.09589220252485,0.015726041
TreeLowOffset,0,2,4096,3262906112,22885248,3955228672,167990807245.57013,142.57682992991818,0.019423123
TreeLowOffset,0,2,4096,3262906112,22885248,3955228672,178748102328.5911,142.57682992991818,0.018254213999999998
TreeLowOffset,0,2,4096,3262906112,22885248,3955228672,174877195855.929,142.57682992991818,0.018658271
Full,0,3,32,3262906112,3262906112,3781165056,3426964328.85509,1.0,0.9521272470000001
Full,0,3,32,3262906112,3262906112,3781165056,3539557493.896973,1.0,0.921840122
Full,0,3,32,3262906112,3262906112,3781165056,3495355936.262772,1.0,0.9334975240000001
Full,0,3,64,3262906112,3262906112,3781165056,1625091512.579598,1.0,2.007829151
Full,0,3,64,3262906112,3262906112,3781165056,3439981651.160225,1.0,0.9485242779999999
Full,0,3,64,3262906112,3262906112,3781165056,3456354506.2906775,1.0,0.94403109
Full,0,3,128,3262906112,3262906112,3781165056,3429674886.7807093,1.0,0.9513747570000001
Full,0,3,128,3262906112,3262906112,3781165056,3448775060.7369432,1.0,0.946105807
Full,0,3,128,3262906112,3262906112,3781165056,3404478980.4581065,1.0,0.9584157019999999
Full,0,3,256,3262906112,3262906112,3781165056,3471085606.2817407,1.0,0.940024673
Full,0,3,256,3262906112,3262906112,3781165056,3040361495.239025,1.0,1.073196762
Full,0,3,256,3262906112,3262906112,3781165056,2734064602.7294183,1.0,1.193426852
Full,0,3,512,3262906112,3262906112,3781165056,3410631699.8100076,1.0,0.9566867370000001
Full,0,3,512,3262906112,3262906112,3781165056,3438569847.133057,1.0,0.9489137219999999
Full,0,3,512,3262906112,3262906112,3781165056,3357422742.710595,1.0,0.971848457
Full,0,3,1024,3262906112,3262906112,3781165056,3359915265.503242,1.0,0.9711275
Full,0,3,1024,3262906112,3262906112,3781165056,3386598475.155055,1.0,0.963475929
Full,0,3,1024,3262906112,3262906112,3781165056,3063768065.877284,1.0,1.064997755
Full,0,3,2048,3262906112,3262906112,3781165056,3376333900.8400292,1.0,0.9664050439999999
Full,0,3,2048,3262906112,3262906112,3781165056,3404678266.681906,1.0,0.958359603
Full,0,3,2048,3262906112,3262906112,3781165056,3392376782.5332003,1.0,0.9618348200000001
Full,0,3,4096,3262906112,3262906112,3781165056,3370005879.52295,1.0,0.968219709
Full,0,3,4096,3262906112,3262906112,3781165056,3357051195.2939005,1.0,0.971956018
Full,0,3,4096,3262906112,3262906112,3781165056,3362118247.458739,1.0,0.9704911820000001
Basic,0,3,32,3262906112,218311916,9099542528,13315096656.794386,14.9460742765869,0.24505313
Basic,0,3,32,3262906112,218311916,9099542528,14393774609.960274,14.9460742765869,0.22668870400000002
Basic,0,3,32,3262906112,218311916,9099542528,14322051798.167349,14.9460742765869,0.22782392899999998
Basic,0,3,64,3262906112,208488644,8074035200,19883668066.20517,15.650282189949875,0.164099808
Basic,0,3,64,3262906112,208488644,8074035200,22198904808.003407,15.650282189949875,0.146985004
Basic,0,3,64,3262906112,208488644,8074035200,20352784928.3659,15.650282189949875,0.16031742699999998
Basic,0,3,128,3262906112,204571124,7560232960,28811357967.20281,15.949983791456315,0.11325068800000002
Basic,0,3,128,3262906112,204571124,7560232960,29827979133.197025,15.949983791456315,0.10939078699999999
Basic,0,3,128,3262906112,204571124,7560232960,30059163183.72308,15.949983791456315,0.108549466
Basic,0,3,256,3262906112,203830672,7304380416,30687833761.54423,16.00792500944117,0.106325723
Basic,0,3,256,3262906112,203830672,7304380416,35135744950.26777,16.00792500944117,0.09286571599999999
Basic,0,3,256,3262906112,203830672,7304380416,33737314701.927834,16.00792500944117,0.096715051
Basic,0,3,512,3262906112,204756572,7174356992,34628419857.82539,15.935537893259905,0.094226249
Basic,0,3,512,3262906112,204756572,7174356992,39673674238.61074,15.935537893259905,0.082243608
Basic,0,3,512,3262906112,204756572,7174356992,37796615091.201355,15.935537893259905,0.08632799799999999
Basic,0,3,1024,3262906112,206194216,7109345280,40959238384.7938,15.824430846304631,0.079662275
Basic,0,3,1024,3262906112,206194216,7109345280,40783467988.68734,15.824430846304631,0.080005607
Basic,0,3,1024,3262906112,206194216,7109345280,40686480759.05527,15.824430846304631,0.08019632199999999
Basic,0,3,2048,3262906112,208179536,7077888000,41849828899.432495,15.673519956351521,0.077967012
Basic,0,3,2048,3262906112,208179536,7077888000,41222019963.62933,15.673519956351521,0.079154445
Basic,0,3,2048,3262906112,208179536,7077888000,41864835201.70533,15.673519956351521,0.077939065
Basic,0,3,4096,3262906112,211469832,7063207936,41346690865.63099,15.429652925623925,0.07891577400000001
Basic,0,3,4096,3262906112,211469832,7063207936,41295222917.72371,15.429652925623925,0.07901412999999999
Basic,0,3,4096,3262906112,211469832,7063207936,41476100390.50815,15.429652925623925,0.078669549
List,0,3,32,3262906112,50459984,12926844928,65373020553.464355,64.66324111398846,0.049912121000000004
List,0,3,32,3262906112,50459984,12926844928,66924569450.65777,64.66324111398846,0.048754981
List,0,3,32,3262906112,50459984,12926844928,69820027378.02718,64.66324111398846,0.046733097
List,0,3,64,3262906112,30618316,8363442176,111355796067.0308,106.56713164760596,0.029301628000000003
List,0,3,64,3262906112,30618316,8363442176,105206084497.97424,106.56713164760596,0.031014424
List,0,3,64,3262906112,30618316,8363442176,96520805875.78069,106.56713164760596,0.03380521
List,0,3,128,3262906112,24679024,6077546496,136455811154.44397,132.21374200211483,0.023911814999999996
List,0,3,128,3262906112,24679024,6077546496,133130012644.24706,132.21374200211483,0.024509169999999997
List,0,3,128,3262906112,24679024,6077546496,109343025946.04042,132.21374200211483,0.029841008000000002
List,0,3,256,3262906112,26997516,4942987264,113984565912.93907,120.85949359192898,0.028625859
List,0,3,256,3262906112,26997516,4942987264,129770371104.2265,120.85949359192898,0.025143691
List,0,3,256,3262906112,26997516,4942987264,145309158561.3917,120.85949359192898,0.022454924
List,0,3,512,3262906112,34295172,4376756224,136535962130.03568,95.14185005399594,0.023897778
List,0,3,512,3262906112,34295172,4376756224,110103195679.45734,95.14185005399594,0.029634980999999998
List,0,3,512,3262906112,34295172,4376756224,129527000150.13339,95.14185005399594,0.025190933999999998
List,0,3,1024,3262906112,41942628,4097835008,111482822353.41714,77.7945080599146,0.029268241
List,0,3,1024,3262906112,41942628,4039114752,135738704253.378,77.7945080599146,0.024038141
List,0,3,1024,3262906112,41942628,4039114752,128989366392.5633,77.7945080599146,0.025295931
List,0,3,2048,3262906112,51010276,3946840064,124640673175.26419,63.965662761754125,0.026178502
List,0,3,2048,3262906112,51010276,3957325824,122100574701.24539,63.965662761754125,0.026723102
List,0,3,2048,3262906112,51010276,3946840064,125277250102.51297,63.965662761754125,0.026045480000000003
List,0,3,4096,3262906112,62050484,3909091328,114519537128.40402,52.58470041909746,0.028492135000000002
List,0,3,4096,3262906112,62050484,3909091328,111439378563.63112,52.58470041909746,0.029279650999999997
List,0,3,4096,3262906112,62050484,3909091328,111182198314.88188,52.58470041909746,0.029347379
TreeLowOffset,0,3,32,3262906112,11535516,18184404992,108052587061.33214,282.85740421148046,0.030197389999999998
TreeLowOffset,0,3,32,3262906112,11535516,18184404992,116887364767.85208,282.85740421148046,0.02791496
TreeLowOffset,0,3,32,3262906112,11535516,18184404992,116512857722.70906,282.85740421148046,0.028004687
TreeLowOffset,0,3,64,3262906112,11515256,10991173632,129993001848.67877,283.3550649677263,0.025100629
TreeLowOffset,0,3,64,3262906112,11515256,10991173632,144085343369.9339,283.3550649677263,0.022645648999999997
TreeLowOffset,0,3,64,3262906112,11515256,10991173632,161771694057.1758,283.3550649677263,0.020169821
TreeLowOffset,0,3,128,3262906112,15221932,7392460800,154729072978.31497,214.35558324659445,0.021087867
TreeLowOffset,0,3,128,3262906112,15221932,7392460800,166276101691.13214,214.35558324659445,0.019623422
TreeLowOffset,0,3,128,3262906112,15221932,7392460800,170431561636.78345,214.35558324659445,0.019144964
TreeLowOffset,0,3,256,3262906112,22287992,5599395840,161756440538.07404,146.39749116923588,0.020171723
TreeLowOffset,0,3,256,3262906112,22287992,5599395840,174100696380.138,146.39749116923588,0.018741488
TreeLowOffset,0,3,256,3262906112,22287992,5599395840,175687249390.7844,146.39749116923588,0.018572242
TreeLowOffset,0,3,512,3262906112,31932112,4706009088,123847709165.17638,102.18259637821639,0.026346116
TreeLowOffset,0,3,512,3262906112,31932112,4706009088,158142966809.61978,102.18259637821639,0.020632635000000003
TreeLowOffset,0,3,512,3262906112,31932112,4706009088,154831202891.79675,102.18259637821639,0.021073956999999997
TreeLowOffset,0,3,1024,3262906112,40777072,4259315712,131839821361.80112,80.01815608536091,0.024749017999999998
TreeLowOffset,0,3,1024,3262906112,40777072,4259315712,129757866841.77127,80.01815608536091,0.025146113999999997
TreeLowOffset,0,3,1024,3262906112,40777072,4206886912,126616393713.11143,80.01815608536091,0.025770013
TreeLowOffset,0,3,2048,3262906112,50440360,4037017600,117640089636.90062,64.68839857606092,0.027736345
TreeLowOffset,0,3,2048,3262906112,50440360,4039114752,114325427179.63248,64.68839857606092,0.028540511
TreeLowOffset,0,3,2048,3262906112,50440360,4037017600,115488448681.46304,64.68839857606092,0.028253095
TreeLowOffset,0,3,4096,3262906112,61776112,3955228672,104370278916.24516,52.81824974676296,0.03126279
TreeLowOffset,0,3,4096,3262906112,61776112,3955228672,105351884839.16603,52.81824974676296,0.030971501999999998
TreeLowOffset,0,3,4096,3262906112,61776112,3955228672,101442925271.59615,52.81824974676296,0.032164945
Full,0,4,32,3262906112,3262906112,3781165056,3575180550.3337026,1.0,0.912654918
Full,0,4,32,3262906112,3262906112,3781165056,3468026145.9580364,1.0,0.940853954
Full,0,4,32,3262906112,3262906112,3781165056,3478443664.770681,1.0,0.93803621
Full,0,4,64,3262906112,3262906112,3781165056,3372656300.7805843,1.0,0.967458828
Full,0,4,64,3262906112,3262906112,3781165056,3377780617.279354,1.0,0.965991129
Full,0,4,64,3262906112,3262906112,3781165056,3437418757.7648673,1.0,0.949231485
Full,0,4,128,3262906112,3262906112,3781165056,3425223957.647931,1.0,0.952611027
Full,0,4,128,3262906112,3262906112,3781165056,3444141813.806721,1.0,0.9473785600000001
Full,0,4,128,3262906112,3262906112,3781165056,3402355365.426416,1.0,0.959013907
Full,0,4,256,3262906112,3262906112,3781165056,3473846580.334329,1.0,0.939277552
Full,0,4,256,3262906112,3262906112,3781165056,3437558207.473381,1.0,0.9491929779999999
Full,0,4,256,3262906112,3262906112,3781165056,2671631827.5428886,1.0,1.221315781
Full,0,4,512,3262906112,3262906112,3781165056,3402212467.479692,1.0,0.959054187
Full,0,4,512,3262906112,3262906112,3781165056,3432772712.5950093,1.0,0.9505162109999999
Full,0,4,512,3262906112,3262906112,3781165056,3399447115.0152106,1.0,0.9598343500000001
Full,0,4,1024,3262906112,3262906112,3781165056,3387126370.3183737,1.0,0.963325768
Full,0,4,1024,3262906112,3262906112,3781165056,3377826970.1629076,1.0,0.965977873
Full,0,4,1024,3262906112,3262906112,3781165056,3360387575.000875,1.0,0.970991006
Full,0,4,2048,3262906112,3262906112,3781165056,3356977576.7600126,1.0,0.971977333
Full,0,4,2048,3262906112,3262906112,3781165056,3425003316.066485,1.0,0.952672395
Full,0,4,2048,3262906112,3262906112,3781165056,3393561102.3614125,1.0,0.961499149
Full,0,4,4096,3262906112,3262906112,3781165056,3392505508.2545557,1.0,0.961798324
Full,0,4,4096,3262906112,3262906112,3781165056,3357224773.74131,1.0,0.971905765
Full,0,4,4096,3262906112,3262906112,3781165056,3351849286.3869324,1.0,0.973464447
Basic,0,4,32,3262906112,307263848,9099542528,12250494537.372461,10.61923208095734,0.26634893
Basic,0,4,32,3262906112,307263848,9099542528,12731415347.454634,10.61923208095734,0.256287775
Basic,0,4,32,3262906112,307263848,9099542528,12796383583.823246,10.61923208095734,0.254986582
Basic,0,4,64,3262906112,290352756,8074035200,17032773669.946402,11.237730810449067,0.19156634
Basic,0,4,64,3262906112,290352756,8074035200,18996240464.23001,11.237730810449067,0.171765888
Basic,0,4,64,3262906112,290352756,8074035200,17579770744.78834,11.237730810449067,0.18560572599999997
Basic,0,4,128,3262906112,282054200,7560232960,24602176427.095093,11.568365626181068,0.132626726
Basic,0,4,128,3262906112,282054200,7560232960,24412136971.42649,11.568365626181068,0.133659176
Basic,0,4,128,3262906112,282054200,7560232960,24074454018.207287,11.568365626181068,0.135533961
Basic,0,4,256,3262906112,278189112,7304380416,24861164436.274895,11.729093523976596,0.131245104
Basic,0,4,256,3262906112,278189112,7304380416,28268210258.742916,11.729093523976596,0.115426696
Basic,0,4,256,3262906112,278189112,7304380416,28285331669.186775,11.729093523976596,0.115356827
Basic,0,4,512,3262906112,276640016,7174356992,31629771316.958786,11.794772712852938,0.103159333
Basic,0,4,512,3262906112,276640016,7174356992,30987496332.65297,11.794772712852938,0.10529750699999998
Basic,0,4,512,3262906112,276640016,7174356992,30135872752.50621,11.794772712852938,0.10827315800000001
Basic,0,4,1024,3262906112,275931680,7109345280,31339752177.16454,11.825050722700635,0.104113973
Basic,0,4,1024,3262906112,275931680,7109345280,31230452165.44863,11.825050722700635,0.10447835
Basic,0,4,1024,3262906112,275931680,7109345280,32238535748.585224,11.825050722700635,0.101211362
Basic,0,4,2048,3262906112,275916056,7077888000,33329813108.037605,11.825720327054835,0.097897522
Basic,0,4,2048,3262906112,275916056,7077888000,32864083684.859722,11.825720327054835,0.099284865
Basic,0,4,2048,3262906112,275916056,7077888000,32599706062.681736,11.825720327054835,0.100090047
Basic,0,4,4096,3262906112,276335932,7063207936,33185577277.54044,11.80775184893436,0.09832301800000001
Basic,0,4,4096,3262906112,276335932,7063207936,33308506012.23073,11.80775184893436,0.097960146
Basic,0,4,4096,3262906112,276335932,7063207936,32902466468.290916,11.80775184893436,0.099169043
List,0,4,32,3262906112,68302760,12926844928,54949452240.25158,47.771219083972596,0.059380139
List,0,4,32,3262906112,68302760,12926844928,55194809231.3209,47.771219083972596,0.059116177
List,0,4,32,3262906112,68302760,12926844928,52966773537.20084,47.771219083972596,0.061602885999999996
List,0,4,64,3262906112,34251976,8363442176,88788952736.41385,95.2618357551109,0.03674901
List,0,4,64,3262906112,34251976,8363442176,91571246205.45818,95.2618357551109,0.035632431
List,0,4,64,3262906112,34251976,8363442176,82908238190.661,95.2618357551109,0.039355632
List,0,4,128,3262906112,17368304,6077546496,92111617311.42982,187.86555739696863,0.035423394000000004
List,0,4,128,3262906112,17368304,6077546496,131983457058.07,187.86555739696863,0.024722084000000002
List,0,4,128,3262906112,17368304,6077546496,132823970649.73918,187.86555739696863,0.024565642
List,0,4,256,3262906112,9289780,4942987264,176806996578.25537,351.23610160843424,0.018454621
List,0,4,256,3262906112,9289780,4942987264,175568525700.11377,351.23610160843424,0.018584800999999998
List,0,4,256,3262906112,9289780,4942987264,191469066058.8459,351.23610160843424,0.017041427
List,0,4,512,3262906112,6403868,4376756224,67933090954.63709,509.5211381621233,0.048031173999999996
List,0,4,512,3262906112,6403868,4376756224,201476104203.25333,509.5211381621233,0.016195003
List,0,4,512,3262906112,6403868,4376756224,218051079951.93518,509.5211381621233,0.014963952999999999
List,0,4,1024,3262906112,6887340,4097835008,200798300027.01593,473.7541796978224,0.01624967
List,0,4,1024,3262906112,6887340,4039114752,199423721104.34906,473.7541796978224,0.016361675
List,0,4,1024,3262906112,6887340,4039114752,211767464974.4512,473.7541796978224,0.015407967
List,0,4,2048,3262906112,8403508,3946840064,278139823710.70856,388.27905108200054,0.011731172
List,0,4,2048,3262906112,8403508,3957325824,285214578092.30273,388.27905108200054,0.011440180000000001
List,0,4,2048,3262906112,8403508,3946840064,299330895194.84406,388.27905108200054,0.010900666
List,0,4,4096,3262906112,11027052,3909091328,255023343318.583,295.9001292457857,0.012794539
List,0,4,4096,3262906112,11027052,3909091328,291974654832.7178,295.9001292457857,0.011175306
List,0,4,4096,3262906112,11027052,3909091328,279949457673.4784,295.9001292457857,0.01165534
TreeLowOffset,0,4,32,3262906112,425812,18184404992,192006052101.3381,7662.785717640649,0.016993767
TreeLowOffset,0,4,32,3262906112,425812,18184404992,195064103208.67865,7662.785717640649,0.016727352999999997
TreeLowOffset,0,4,32,3262906112,425812,18184404992,189126951539.96835,7662.785717640649,0.017252464999999998
TreeLowOffset,0,4,64,3262906112,416836,10991173632,267526754429.1177,7827.793453540481,0.01219656
TreeLowOffset,0,4,64,3262906112,416836,10991173632,279297853581.74066,7827.793453540481,0.011682532
TreeLowOffset,0,4,64,3262906112,416836,10991173632,278161780409.37933,7827.793453540481,0.011730246
TreeLowOffset,0,4,128,3262906112,533452,7392460800,290661732074.8616,6116.588019165735,0.011225785
TreeLowOffset,0,4,128,3262906112,533452,7392460800,298005017916.8913,6116.588019165735,0.010949165000000002
TreeLowOffset,0,4,128,3262906112,533452,7392460800,263622144186.3141,6116.588019165735,0.012377207999999999
TreeLowOffset,0,4,256,3262906112,931372,5599395840,273080197416.80292,3503.3328380067255,0.011948527
TreeLowOffset,0,4,256,3262906112,931372,5599395840,273122850979.03085,3503.3328380067255,0.011946661
TreeLowOffset,0,4,256,3262906112,931372,5599395840,293853159971.491,3503.3328380067255,0.011103866
TreeLowOffset,0,4,512,3262906112,2262056,4706009088,288643885996.2729,1442.45151844163,0.011304262
TreeLowOffset,0,4,512,3262906112,2262056,4706009088,287429104095.66986,1442.45151844163,0.011352038
TreeLowOffset,0,4,512,3262906112,2262056,4706009088,294782010606.6757,1442.45151844163,0.011068878
TreeLowOffset,0,4,1024,3262906112,4844176,4259315712,284111106921.93115,673.5729899161385,0.011484613
TreeLowOffset,0,4,1024,3262906112,4844176,4259315712,264101432113.61853,673.5729899161385,0.012354746
TreeLowOffset,0,4,1024,3262906112,4844176,4206886912,259423894781.06473,673.5729899161385,0.012577508000000001
TreeLowOffset,0,4,2048,3262906112,7406072,4037017600,277295421774.3934,440.57175139534155,0.011766895
TreeLowOffset,0,4,2048,3262906112,7406072,4039114752,279456066066.92505,440.57175139534155,0.011675918000000002
TreeLowOffset,0,4,2048,3262906112,7406072,4037017600,250980344666.0027,440.57175139534155,0.013000644
TreeLowOffset,0,4,4096,3262906112,10548980,3955228672,260801856662.11655,309.3101050528108,0.012511054
TreeLowOffset,0,4,4096,3262906112,10548980,3955228672,263513649156.086,309.3101050528108,0.012382303999999998
TreeLowOffset,0,4,4096,3262906112,10548980,3955228672,269305088857.1421,309.3101050528108,0.012116021000000001
