Scenario,Approach,Rank,Chkpt ID,Number of Chkpts,Chunk Size,Uncompressed Size,Compressed Size,Max Memory Usage,Compression Throughput,Compression Ratio,Compression Runtime
Unstructured Mesh,TreeLowOffset,0,7,20,64,4210163456,1596176,3145728,286469928391.42224,2637.656158218141,0.014696702999999998
Unstructured Mesh,TreeLowOffset,0,7,20,64,4210163456,1596176,3145728,278063764348.4578,2637.656158218141,0.015141
Unstructured Mesh,TreeLowOffset,0,7,20,64,4210163456,1596176,3145728,253226266447.56525,2637.656158218141,0.016626093
Unstructured Mesh,Full,0,8,20,64,4210163456,4210163456,3145728,3532994481.4637265,1.0,1.191669978
Unstructured Mesh,Full,0,8,20,64,4210163456,4210163456,3145728,3383914783.544584,1.0,1.244169468
Unstructured Mesh,Full,0,8,20,64,4210163456,4210163456,3145728,3541674852.7564,1.0,1.1887492869999998
Unstructured Mesh,Basic,0,8,20,64,4210163456,3050308,3145728,41025889381.1707,1380.2420791605307,0.102622113
Unstructured Mesh,Basic,0,8,20,64,4210163456,3050308,3145728,41147094791.2019,1380.2420791605307,0.10231982299999999
Unstructured Mesh,Basic,0,8,20,64,4210163456,3050308,10265559040,41242561893.96359,1380.2420791605307,0.10208297599999999
Unstructured Mesh,List,0,8,20,64,4210163456,1825840,10645143552,483364408975.62524,2305.87754458222,0.008710123
Unstructured Mesh,List,0,8,20,64,4210163456,1825840,10645143552,470418102326.60205,2305.87754458222,0.008949833
Unstructured Mesh,List,0,8,20,64,4210163456,1825840,3145728,450874856670.7343,2305.87754458222,0.009337765000000001
Unstructured Mesh,TreeLowOffset,0,8,20,64,4210163456,1694940,3145728,256248349422.99493,2483.960173221471,0.016430012
Unstructured Mesh,TreeLowOffset,0,8,20,64,4210163456,1694940,3145728,282099722467.533,2483.960173221471,0.01492438
Unstructured Mesh,TreeLowOffset,0,8,20,64,4210163456,1694940,3145728,278099286706.3266,2483.960173221471,0.015139065999999998
Unstructured Mesh,Full,0,9,20,64,4210163456,4210163456,3145728,3528195416.746716,1.0,1.1932908919999998
Unstructured Mesh,Full,0,9,20,64,4210163456,4210163456,3145728,3428219948.5831103,1.0,1.2280902390000001
Unstructured Mesh,Full,0,9,20,64,4210163456,4210163456,3145728,3553297743.7258096,1.0,1.18486087
Unstructured Mesh,Basic,0,9,20,64,4210163456,2569956,3145728,41073069607.506546,1638.2239446901037,0.102504232
Unstructured Mesh,Basic,0,9,20,64,4210163456,2569956,3145728,41059949392.31001,1638.2239446901037,0.102536986
Unstructured Mesh,Basic,0,9,20,64,4210163456,2569956,10265559040,41188563598.93926,1638.2239446901037,0.102216807
Unstructured Mesh,List,0,9,20,64,4210163456,1434536,10645143552,453966946235.4717,2934.8607884361213,0.009274162999999998
Unstructured Mesh,List,0,9,20,64,4210163456,1434536,10645143552,459133167986.37787,2934.8607884361213,0.009169809000000001
Unstructured Mesh,List,0,9,20,64,4210163456,1434536,3145728,365410449013.85535,2934.8607884361213,0.011521738
Unstructured Mesh,TreeLowOffset,0,9,20,64,4210163456,1290292,3145728,271409595523.21774,3262.9540104100465,0.015512213
Unstructured Mesh,TreeLowOffset,0,9,20,64,4210163456,1290292,3145728,290534989819.9388,3262.9540104100465,0.014491072
Unstructured Mesh,TreeLowOffset,0,9,20,64,4210163456,1290292,3145728,223359757163.78714,3262.9540104100465,0.018849248
Unstructured Mesh,Full,0,10,20,64,4210163456,4210163456,3145728,3325694530.1179075,1.0,1.2659501400000002
Unstructured Mesh,Full,0,10,20,64,4210163456,4210163456,3145728,3377394327.895114,1.0,1.2465714829999999
Unstructured Mesh,Full,0,10,20,64,4210163456,4210163456,3145728,3508379056.7998443,1.0,1.200030951
Unstructured Mesh,Basic,0,10,20,64,4210163456,3059216,3145728,40757643915.510155,1376.2230113859237,0.10329751799999999
Unstructured Mesh,Basic,0,10,20,64,4210163456,3059216,3145728,41325097139.1638,1376.2230113859237,0.101879094
Unstructured Mesh,Basic,0,10,20,64,4210163456,3059216,10265559040,41122757889.43422,1376.2230113859237,0.10238037700000001
Unstructured Mesh,List,0,10,20,64,4210163456,1824924,10645143552,464156539700.71106,2307.0349537843767,0.009070568000000001
Unstructured Mesh,List,0,10,20,64,4210163456,1824924,10645143552,464637488785.95154,2307.0349537843767,0.009061179
Unstructured Mesh,List,0,10,20,64,4210163456,1824924,3145728,454650478714.3286,2307.0349537843767,0.00926022
Unstructured Mesh,TreeLowOffset,0,10,20,64,4210163456,1682844,3145728,287324411744.8745,2501.814461708869,0.014652996000000001
Unstructured Mesh,TreeLowOffset,0,10,20,64,4210163456,1682844,3145728,296601171028.95337,2501.814461708869,0.014194696
Unstructured Mesh,TreeLowOffset,0,10,20,64,4210163456,1682844,3145728,247869841946.42685,2501.814461708869,0.01698538
Unstructured Mesh,Full,0,11,20,64,4210163456,4210163456,3145728,3415483999.501774,1.0,1.232669647
Unstructured Mesh,Full,0,11,20,64,4210163456,4210163456,3145728,3394938921.722995,1.0,1.240129367
Unstructured Mesh,Full,0,11,20,64,4210163456,4210163456,3145728,3553689322.295055,1.0,1.184730311
Unstructured Mesh,Basic,0,11,20,64,4210163456,2742200,3145728,40743507590.259476,1535.3232645321275,0.103333358
Unstructured Mesh,Basic,0,11,20,64,4210163456,2742200,3145728,41277601949.53702,1535.3232645321275,0.101996319
Unstructured Mesh,Basic,0,11,20,64,4210163456,2742200,10265559040,36366367791.93344,1535.3232645321275,0.115770799
Unstructured Mesh,List,0,11,20,64,4210163456,1404536,10645143552,476199915667.2512,2997.5475573427807,0.008841168
Unstructured Mesh,List,0,11,20,64,4210163456,1404536,10645143552,466657037131.04626,2997.5475573427807,0.009021965
Unstructured Mesh,List,0,11,20,64,4210163456,1404536,3145728,346002202986.92676,2997.5475573427807,0.012168025
Unstructured Mesh,TreeLowOffset,0,11,20,64,4210163456,1258892,3145728,288149234976.3727,3344.3404644719326,0.014611052
Unstructured Mesh,TreeLowOffset,0,11,20,64,4210163456,1258892,3145728,207350994716.69492,3344.3404644719326,0.020304525
Unstructured Mesh,TreeLowOffset,0,11,20,64,4210163456,1258892,3145728,298907620684.05865,3344.3404644719326,0.014085166000000001
Unstructured Mesh,Full,0,12,20,64,4210163456,4210163456,3145728,3449201034.2515225,1.0,1.22061991
Unstructured Mesh,Full,0,12,20,64,4210163456,4210163456,3145728,3441701208.6151004,1.0,1.223279768
Unstructured Mesh,Full,0,12,20,64,4210163456,4210163456,3145728,3602403052.834031,1.0,1.1687097180000001
Unstructured Mesh,Basic,0,12,20,64,4210163456,2791092,3145728,41137540910.47777,1508.4287640823018,0.10234358600000001
Unstructured Mesh,Basic,0,12,20,64,4210163456,2791092,3145728,41045816310.70503,1508.4287640823018,0.10257229200000001
Unstructured Mesh,Basic,0,12,20,64,4210163456,2791092,10265559040,41112778499.94143,1508.4287640823018,0.102405228
Unstructured Mesh,List,0,12,20,64,4210163456,1663076,10645143552,439827963531.4245,2531.5520493350873,0.009572296
Unstructured Mesh,List,0,12,20,64,4210163456,1663076,10645143552,453918001872.31213,2531.5520493350873,0.009275163
Unstructured Mesh,List,0,12,20,64,4210163456,1663076,3145728,439715833030.1918,2531.5520493350873,0.009574737000000002
Unstructured Mesh,TreeLowOffset,0,12,20,64,4210163456,1535464,3145728,288195982087.9118,2741.948659167522,0.014608682000000001
Unstructured Mesh,TreeLowOffset,0,12,20,64,4210163456,1535464,3145728,257413540441.49054,2741.948659167522,0.016355640999999997
Unstructured Mesh,TreeLowOffset,0,12,20,64,4210163456,1535464,3145728,256866720816.0552,2741.948659167522,0.016390459000000003
Unstructured Mesh,Full,0,13,20,64,4210163456,4210163456,3145728,3465924913.989538,1.0,1.2147301400000001
Unstructured Mesh,Full,0,13,20,64,4210163456,4210163456,3145728,3429365378.5685983,1.0,1.227680049
Unstructured Mesh,Full,0,13,20,64,4210163456,4210163456,3145728,3570416729.170562,1.0,1.179179848
Unstructured Mesh,Basic,0,13,20,64,4210163456,3300548,3145728,40977225635.15519,1275.5952817532118,0.102743985
Unstructured Mesh,Basic,0,13,20,64,4210163456,3300548,3145728,41183509577.40112,1275.5952817532118,0.10222935099999998
Unstructured Mesh,Basic,0,13,20,64,4210163456,3300548,10265559040,41219200317.27174,1275.5952817532118,0.102140833
Unstructured Mesh,List,0,13,20,64,4210163456,1981260,10645143552,452659946558.0956,2124.992911581519,0.009300941
Unstructured Mesh,List,0,13,20,64,4210163456,1981260,10645143552,451199711243.396,2124.992911581519,0.009331042
Unstructured Mesh,List,0,13,20,64,4210163456,1981260,3145728,419950636868.81805,2124.992911581519,0.010025376999999999
Unstructured Mesh,TreeLowOffset,0,13,20,64,4210163456,1855168,3145728,242045267261.64178,2269.424362645324,0.017394116
Unstructured Mesh,TreeLowOffset,0,13,20,64,4210163456,1855168,3145728,275471699555.14026,2269.424362645324,0.015283470000000002
Unstructured Mesh,TreeLowOffset,0,13,20,64,4210163456,1855168,3145728,289693441650.16187,2269.424362645324,0.014533168
Unstructured Mesh,Full,0,14,20,64,4210163456,4210163456,3145728,3462533158.0191736,1.0,1.21592004
Unstructured Mesh,Full,0,14,20,64,4210163456,4210163456,3145728,3377152844.835311,1.0,1.246660619
Unstructured Mesh,Full,0,14,20,64,4210163456,4210163456,3145728,3563556973.2856827,1.0,1.181449739
Unstructured Mesh,Basic,0,14,20,64,4210163456,2881668,3145728,41274127109.141205,1461.0161392637874,0.10200490599999999
Unstructured Mesh,Basic,0,14,20,64,4210163456,2881668,3145728,41354339317.19505,1461.0161392637874,0.10180705400000001
Unstructured Mesh,Basic,0,14,20,64,4210163456,2881668,10265559040,40869947576.08587,1461.0161392637874,0.103013674
Unstructured Mesh,List,0,14,20,64,4210163456,1630128,10645143552,477002295866.80524,2582.719550857356,0.008826296
Unstructured Mesh,List,0,14,20,64,4210163456,1630128,10645143552,465166970891.7324,2582.719550857356,0.009050865
Unstructured Mesh,List,0,14,20,64,4210163456,1630128,3145728,468764302434.54034,2582.719550857356,0.008981408
Unstructured Mesh,TreeLowOffset,0,14,20,64,4210163456,1490260,3145728,285773127209.9892,2825.1200837437764,0.014732538000000002
Unstructured Mesh,TreeLowOffset,0,14,20,64,4210163456,1490260,3145728,281405202545.72925,2825.1200837437764,0.014961213999999999
Unstructured Mesh,TreeLowOffset,0,14,20,64,4210163456,1490260,3145728,295955621595.8517,2825.1200837437764,0.014225657999999999
Unstructured Mesh,Full,0,15,20,64,4210163456,4210163456,3145728,3470581700.796959,1.0,1.213100229
Unstructured Mesh,Full,0,15,20,64,4210163456,4210163456,3145728,3383750922.4321547,1.0,1.2442297180000002
Unstructured Mesh,Full,0,15,20,64,4210163456,4210163456,3145728,3581443526.809037,1.0,1.175549307
Unstructured Mesh,Basic,0,15,20,64,4210163456,2522424,3145728,41059309498.5591,1669.0942743963742,0.102538584
Unstructured Mesh,Basic,0,15,20,64,4210163456,2522424,3145728,41144794265.64299,1669.0942743963742,0.102325544
Unstructured Mesh,Basic,0,15,20,64,4210163456,2522424,10265559040,39648006571.85868,1669.0942743963742,0.106188528
Unstructured Mesh,List,0,15,20,64,4210163456,1205912,10645143552,468835974024.60016,3491.2692269419326,0.008980034999999999
Unstructured Mesh,List,0,15,20,64,4210163456,1205912,10645143552,484990803502.94916,3491.2692269419326,0.008680914
Unstructured Mesh,List,0,15,20,64,4210163456,1205912,3145728,427606879389.27515,3491.2692269419326,0.009845874
Unstructured Mesh,TreeLowOffset,0,15,20,64,4210163456,1056028,3145728,261116005926.17294,3986.7915017404844,0.016123727999999997
Unstructured Mesh,TreeLowOffset,0,15,20,64,4210163456,1056028,3145728,263981110470.8651,3986.7915017404844,0.015948729999999998
Unstructured Mesh,TreeLowOffset,0,15,20,64,4210163456,1056028,3145728,269324064168.79684,3986.7915017404844,0.015632332999999998
Unstructured Mesh,Full,0,16,20,64,4210163456,4210163456,3145728,3467723509.3446774,1.0,1.214100099
Unstructured Mesh,Full,0,16,20,64,4210163456,4210163456,3145728,3444066541.3043485,1.0,1.222439638
Unstructured Mesh,Full,0,16,20,64,4210163456,4210163456,3145728,3604439156.966981,1.0,1.168049528
Unstructured Mesh,Basic,0,16,20,64,4210163456,3116948,3145728,40826972388.88871,1350.7326577151753,0.103122108
Unstructured Mesh,Basic,0,16,20,64,4210163456,3116948,3145728,41043284224.334465,1350.7326577151753,0.10257862000000001
Unstructured Mesh,Basic,0,16,20,64,4210163456,3116948,10265559040,41183404432.75868,1350.7326577151753,0.102229612
Unstructured Mesh,List,0,16,20,64,4210163456,1830924,10645143552,483944968052.8259,2299.474722052909,0.008699674
Unstructured Mesh,List,0,16,20,64,4210163456,1830924,10645143552,426473068511.60596,2299.474722052909,0.00987205
Unstructured Mesh,List,0,16,20,64,4210163456,1830924,3145728,460521591662.71704,2299.474722052909,0.009142163
Unstructured Mesh,TreeLowOffset,0,16,20,64,4210163456,1652028,3145728,265027996256.51474,2548.481899822521,0.015885731
Unstructured Mesh,TreeLowOffset,0,16,20,64,4210163456,1652028,3145728,265012298107.49542,2548.481899822521,0.015886671999999998
Unstructured Mesh,TreeLowOffset,0,16,20,64,4210163456,1652028,3145728,291163386042.00323,2548.481899822521,0.014459797
Unstructured Mesh,Full,0,17,20,64,4210163456,4210163456,3145728,3466577397.448126,1.0,1.214501502
Unstructured Mesh,Full,0,17,20,64,4210163456,4210163456,3145728,3438609413.8908806,1.0,1.224379669
Unstructured Mesh,Full,0,17,20,64,4210163456,4210163456,3145728,3542953583.3346124,1.0,1.188320241
Unstructured Mesh,Basic,0,17,20,64,4210163456,3058876,3145728,40813695544.017395,1376.3759812427834,0.103155654
Unstructured Mesh,Basic,0,17,20,64,4210163456,3058876,3145728,40966279123.52186,1376.3759812427834,0.102771439
Unstructured Mesh,Basic,0,17,20,64,4210163456,3058876,10265559040,41311528849.414085,1376.3759812427834,0.101912555
Unstructured Mesh,List,0,17,20,64,4210163456,1744300,10645143552,458215069749.38025,2413.6693550421373,0.009188182
Unstructured Mesh,List,0,17,20,64,4210163456,1744300,10645143552,437799749226.3932,2413.6693550421373,0.009616642
Unstructured Mesh,List,0,17,20,64,4210163456,1744300,3145728,470877203013.005,2413.6693550421373,0.008941107
Unstructured Mesh,TreeLowOffset,0,17,20,64,4210163456,1594960,3145728,284424669132.7107,2639.6671114009127,0.014802385000000001
Unstructured Mesh,TreeLowOffset,0,17,20,64,4210163456,1594960,3145728,284021040487.2128,2639.6671114009127,0.014823420999999998
Unstructured Mesh,TreeLowOffset,0,17,20,64,4210163456,1594960,3145728,284096705463.14294,2639.6671114009127,0.014819473000000001
Unstructured Mesh,Full,0,18,20,64,4210163456,4210163456,3145728,3474793097.1037307,1.0,1.21162997
Unstructured Mesh,Full,0,18,20,64,4210163456,4210163456,3145728,3450387593.7487693,1.0,1.220200149
Unstructured Mesh,Full,0,18,20,64,4210163456,4210163456,3145728,3607867597.8189125,1.0,1.166939568
Unstructured Mesh,Basic,0,18,20,64,4210163456,3193380,3145728,40996043421.946526,1318.403527297096,0.10269682399999999
Unstructured Mesh,Basic,0,18,20,64,4210163456,3193380,3145728,41259556309.997925,1318.403527297096,0.102040929
Unstructured Mesh,Basic,0,18,20,64,4210163456,3193380,10265559040,39647975955.23663,1318.403527297096,0.10618860999999999
Unstructured Mesh,List,0,18,20,64,4210163456,1850972,10645143552,463745279124.1658,2274.568959444011,0.009078611999999998
Unstructured Mesh,List,0,18,20,64,4210163456,1850972,10645143552,479381416572.88165,2274.568959444011,0.008782492
Unstructured Mesh,List,0,18,20,64,4210163456,1850972,3145728,473943993702.3056,2274.568959444011,0.008883251
Unstructured Mesh,TreeLowOffset,0,18,20,64,4210163456,1688308,3145728,282594022193.84467,2493.717648675479,0.014898274999999997
Unstructured Mesh,TreeLowOffset,0,18,20,64,4210163456,1688308,3145728,270662335551.6926,2493.717648675479,0.01555504
Unstructured Mesh,TreeLowOffset,0,18,20,64,4210163456,1688308,3145728,259528099822.59073,2493.717648675479,0.01622238
Unstructured Mesh,Full,0,19,20,64,4210163456,4210163456,3145728,3456195573.6312327,1.0,1.218149658
Unstructured Mesh,Full,0,19,20,64,4210163456,4210163456,3145728,3427718419.23659,1.0,1.228269928
Unstructured Mesh,Full,0,19,20,64,4210163456,4210163456,3145728,3595573952.6672444,1.0,1.170929457
Unstructured Mesh,Basic,0,19,20,64,4210163456,3540248,3145728,40650031684.552246,1189.2283975585892,0.103570976
Unstructured Mesh,Basic,0,19,20,64,4210163456,3540248,3145728,40955257583.19898,1189.2283975585892,0.10279909599999999
Unstructured Mesh,Basic,0,19,20,64,4210163456,3540248,10265559040,40989000838.82048,1189.2283975585892,0.102714469
Unstructured Mesh,List,0,19,20,64,4210163456,1984968,10645143552,469220022323.3068,2121.0233394190736,0.008972685
Unstructured Mesh,List,0,19,20,64,4210163456,1984968,10645143552,481654421679.05304,2121.0233394190736,0.008741046
Unstructured Mesh,List,0,19,20,64,4210163456,1984968,3145728,472805258737.96674,2121.0233394190736,0.008904645999999999
Unstructured Mesh,TreeLowOffset,0,19,20,64,4210163456,1821008,3145728,283782082964.54895,2311.996134009296,0.014835903
Unstructured Mesh,TreeLowOffset,0,19,20,64,4210163456,1821008,3145728,276356907719.084,2311.996134009296,0.015234514999999999
Unstructured Mesh,TreeLowOffset,0,19,20,64,4210163456,1821008,3145728,236077939703.88565,2311.996134009296,0.017833786
Unstructured Mesh,bitcomp,0,0,5,64,4210163456,13789252,4653580288,587630000000.0,305.32210565156106,0.0072569599002598
Unstructured Mesh,bitcomp,0,0,5,64,4210163456,13789252,8870952960,587700000000.0,305.32210565156106,0.00725603197515
Unstructured Mesh,bitcomp,0,0,5,64,4210163456,13789252,8870952960,587430000000.0,305.32210565156106,0.0072593278735875
Unstructured Mesh,cascaded,0,0,5,64,4210163456,50091532,8862564352,271790000000.00003,84.04940491738205,0.0155822724178432
Unstructured Mesh,cascaded,0,0,5,64,4210163456,50091532,8862564352,271899999999.99997,84.04940491738205,0.015576319582760201
Unstructured Mesh,cascaded,0,0,5,64,4210163456,50091532,8862564352,271850000000.00003,84.04940491738205,0.0155790079906582
Unstructured Mesh,deflate,0,0,5,64,4210163456,51299274,37335597056,105710000000.0,82.07062454724019,0.0399240641221403
Unstructured Mesh,deflate,0,0,5,64,4210163456,51299274,37335597056,105730000000.0,82.07062454724019,0.039917216740548496
Unstructured Mesh,deflate,0,0,5,64,4210163456,51299274,37335597056,105580000000.0,82.07062454724019,0.039974753819405996
Unstructured Mesh,gdeflate,0,0,5,64,4210163456,96550608,36232495104,128350000000.0,43.60576844839755,0.0328945264816283
Unstructured Mesh,gdeflate,0,0,5,64,4210163456,96550608,36234592256,128100000000.0,43.60576844839755,0.032959071159362696
Unstructured Mesh,gdeflate,0,0,5,64,4210163456,96550608,36234592256,128240000000.00002,43.60576844839755,0.032922846794128297
Unstructured Mesh,lz4,0,0,5,64,4210163456,43503557,10984882176,160680000000.0,96.77745330111742,0.0262947513759135
Unstructured Mesh,lz4,0,0,5,64,4210163456,43503557,10984882176,161010000000.0,96.77745330111742,0.026240735262632202
Unstructured Mesh,lz4,0,0,5,64,4210163456,43503557,10984882176,161160000000.0,96.77745330111742,0.026216576784849
Unstructured Mesh,snappy,0,0,5,64,4210163456,203047674,9567207424,64010000000.00001,20.734851934329473,0.06587123058736309
Unstructured Mesh,snappy,0,0,5,64,4210163456,203047674,9567207424,64000000000.0,20.734851934329473,0.06588409374654279
Unstructured Mesh,snappy,0,0,5,64,4210163456,203047674,9567207424,64000000000.0,20.734851934329473,0.0658757471889256
Unstructured Mesh,zstd,0,0,5,64,4210163456,3972913,15869149184,82700000000.0,1059.7170026124409,0.0509966703355311
Unstructured Mesh,zstd,0,0,5,64,4210163456,3972913,15869149184,82860000000.0,1059.7170026124409,0.050902718156576
Unstructured Mesh,zstd,0,0,5,64,4210163456,3972913,15869149184,82880000000.0,1059.7170026124409,0.0508892141282557
Unstructured Mesh,bitcomp,0,1,5,64,4210163456,13842004,8870952960,586210000000.0,304.1585203992139,0.0072720638960599
Unstructured Mesh,bitcomp,0,1,5,64,4210163456,13842004,8866758656,586290000000.0,304.1585203992139,0.007271072074770801
Unstructured Mesh,bitcomp,0,1,5,64,4210163456,13842004,8866758656,586370000000.0,304.1585203992139,0.007270047828555001
Unstructured Mesh,cascaded,0,1,5,64,4210163456,49394704,4651483136,271899999999.99997,85.2351186475376,0.0155742404237389
Unstructured Mesh,cascaded,0,1,5,64,4210163456,49394704,4651483136,271829999999.99997,85.2351186475376,0.0155781438127159
Unstructured Mesh,cascaded,0,1,5,64,4210163456,49394704,8862564352,271940000000.0,85.2351186475376,0.0155720956102013
Unstructured Mesh,deflate,0,1,5,64,4210163456,47156131,37335597056,108050000000.0,89.28135889689509,0.0390713609382509
Unstructured Mesh,deflate,0,1,5,64,4210163456,47156131,37335597056,107940000000.0,89.28135889689509,0.0391109117195009
Unstructured Mesh,deflate,0,1,5,64,4210163456,47156131,37335597056,108080000000.0,89.28135889689509,0.0390590089485048
Unstructured Mesh,gdeflate,0,1,5,64,4210163456,92457052,36234592256,131630000000.0,45.53642328981028,0.032075103051960305
Unstructured Mesh,gdeflate,0,1,5,64,4210163456,92457052,36234592256,131680000000.0,45.53642328981028,0.0320635197237133
Unstructured Mesh,gdeflate,0,1,5,64,4210163456,92457052,36234592256,131560000000.0,45.53642328981028,0.0320935375764965
Unstructured Mesh,lz4,0,1,5,64,4210163456,35790048,10984882176,161120000000.0,117.63503239783306,0.0262226235121488
Unstructured Mesh,lz4,0,1,5,64,4210163456,35790048,10984882176,162090000000.0,117.63503239783306,0.026066047355532498
Unstructured Mesh,lz4,0,1,5,64,4210163456,35790048,10984882176,160680000000.0,117.63503239783306,0.0262930886000394
Unstructured Mesh,snappy,0,1,5,64,4210163456,202679224,9567207424,64080000000.0,20.772545764236792,0.0657943037748336
Unstructured Mesh,snappy,0,1,5,64,4210163456,202679222,9567207424,64069999999.99999,20.77254596921632,0.0658002852201461
Unstructured Mesh,snappy,0,1,5,64,4210163456,202679224,9567207424,64099999999.99999,20.772545764236792,0.065770110964775
Unstructured Mesh,zstd,0,1,5,64,4210163456,3786301,15869149184,83020000000.0,1111.9463180555376,0.0508000648915767
Unstructured Mesh,zstd,0,1,5,64,4210163456,3786301,15869149184,83020000000.0,1111.9463180555376,0.0508010872304439
Unstructured Mesh,zstd,0,1,5,64,4210163456,3786301,15869149184,83070000000.0,1111.9463180555376,0.0507743690907955
Unstructured Mesh,bitcomp,0,2,5,64,4210163456,24178564,8870952960,583470000000.0,174.12793646471312,0.0073073599636553
Unstructured Mesh,bitcomp,0,2,5,64,4210163456,24178564,8866758656,583230000000.0,174.12793646471312,0.007310303956270099
Unstructured Mesh,bitcomp,0,2,5,64,4210163456,24178564,8870952960,582990000000.0,174.12793646471312,0.0073132160007952
Unstructured Mesh,cascaded,0,2,5,64,4210163456,56390216,8862564352,268660000000.00003,74.6612400988143,0.0157633596882223
Unstructured Mesh,cascaded,0,2,5,64,4210163456,56390216,8860467200,268680000000.0,74.6612400988143,0.0157624317631124
Unstructured Mesh,cascaded,0,2,5,64,4210163456,56390216,8862564352,268700000000.0,74.6612400988143,0.0157611204609274
Unstructured Mesh,deflate,0,2,5,64,4210163456,61079830,37335597056,100980000000.0,68.92886663240549,0.0417862707749008
Unstructured Mesh,deflate,0,2,5,64,4210163456,61079830,37335597056,100810000000.0,68.92886663240549,0.0418599669113754
Unstructured Mesh,deflate,0,2,5,64,4210163456,61079830,37335597056,100800000000.0,68.92886663240549,0.0418618246689438
Unstructured Mesh,gdeflate,0,2,5,64,4210163456,106003728,36232495104,121240000000.0,39.71712632597223,0.0348161607608198
Unstructured Mesh,gdeflate,0,2,5,64,4210163456,106003728,36234592256,121410000000.0,39.71712632597223,0.0347695031985639
Unstructured Mesh,gdeflate,0,2,5,64,4210163456,106003728,36234592256,121120000000.0,39.71712632597223,0.0348507524356245
Unstructured Mesh,lz4,0,2,5,64,4210163456,57561371,10984882176,149260000000.0,73.14216779166014,0.028300991095602402
Unstructured Mesh,lz4,0,2,5,64,4210163456,57561371,10984882176,149030000000.0,73.14216779166014,0.028344415701925703
Unstructured Mesh,lz4,0,2,5,64,4210163456,57561371,10984882176,150910000000.0,73.14216779166014,0.0279921284094452
Unstructured Mesh,snappy,0,2,5,64,4210163456,212851541,9567207424,61370000000.0,19.77981195823243,0.0686966408640146
Unstructured Mesh,snappy,0,2,5,64,4210163456,212851547,9567207424,61360000000.0,19.779811400666024,0.0687102059274911
Unstructured Mesh,snappy,0,2,5,64,4210163456,212851540,9567207424,61370000000.0,19.779812051160164,0.06870205010473719
Unstructured Mesh,zstd,0,2,5,64,4210163456,8761778,15869149184,79830000000.0,480.51473753386585,0.0528328623399137
Unstructured Mesh,zstd,0,2,5,64,4210163456,8761778,15869149184,80140000000.0,480.51473753386585,0.0526279024705289
Unstructured Mesh,zstd,0,2,5,64,4210163456,8761778,15869149184,79790000000.0,480.51473753386585,0.052856479130685204
Unstructured Mesh,bitcomp,0,3,5,64,4210163456,29946348,8870952960,581100000000.0,140.59021340431894,0.00733599999547
Unstructured Mesh,bitcomp,0,3,5,64,4210163456,29946348,8866758656,581100000000.0,140.59021340431894,0.0073360638916492
Unstructured Mesh,bitcomp,0,3,5,64,4210163456,29946348,8870952960,581140000000.0,140.59021340431894,0.0073354559242725
Unstructured Mesh,cascaded,0,3,5,64,4210163456,59846108,8860467200,267230000000.00003,70.34982886439332,0.015849216364324
Unstructured Mesh,cascaded,0,3,5,64,4210163456,59846108,8862564352,267290000000.00003,70.34982886439332,0.0158459204658865
Unstructured Mesh,cascaded,0,3,5,64,4210163456,59846108,8862564352,267320000000.0,70.34982886439332,0.0158443840965628
Unstructured Mesh,deflate,0,3,5,64,4210163456,67937003,37335597056,97580000000.0,61.97158058326476,0.0432488332018255
Unstructured Mesh,deflate,0,3,5,64,4210163456,67937003,37335597056,97520000000.0,61.97158058326476,0.043278366588056005
Unstructured Mesh,deflate,0,3,5,64,4210163456,67937003,37335597056,97730000000.0,61.97158058326476,0.0431867528185247
Unstructured Mesh,gdeflate,0,3,5,64,4210163456,112695524,36234592256,116610000000.0,37.358745995981174,0.0362033268660306
Unstructured Mesh,gdeflate,0,3,5,64,4210163456,112695524,36234592256,116660000000.0,37.358745995981174,0.0361883198469876
Unstructured Mesh,gdeflate,0,3,5,64,4210163456,112695524,36234592256,116640000000.0,37.358745995981174,0.0361947514265775
Unstructured Mesh,lz4,0,3,5,64,4210163456,67872570,10984882176,129639999999.99998,62.030411637573174,0.0325685758590697
Unstructured Mesh,lz4,0,3,5,64,4210163456,67872570,10984882176,131270000000.00002,62.030411637573174,0.0321652173995971
Unstructured Mesh,lz4,0,3,5,64,4210163456,67872570,10984882176,130759999999.99998,62.030411637573174,0.0322899503707885
Unstructured Mesh,snappy,0,3,5,64,4210163456,217789236,9567207424,60130000000.0,19.331366110306757,0.0701141099110245
Unstructured Mesh,snappy,0,3,5,64,4210163456,217789245,9567207424,60100000000.0,19.331365311450526,0.0701504639759659
Unstructured Mesh,snappy,0,3,5,64,4210163456,217789239,9567207424,60120000000.0,19.331365844021338,0.0701244172230362
Unstructured Mesh,zstd,0,3,5,64,4210163456,11028439,15869149184,78990000000.0,381.7551564641197,0.0533935996890067
Unstructured Mesh,zstd,0,3,5,64,4210163456,11028439,15869149184,78840000000.0,381.7551564641197,0.0534963218569755
Unstructured Mesh,zstd,0,3,5,64,4210163456,11028439,15869149184,78630000000.0,381.7551564641197,0.053636576831340696
Unstructured Mesh,bitcomp,0,4,5,64,4210163456,9286656,4653580288,581810000000.0,453.35624104090857,0.0073269120678305
Unstructured Mesh,bitcomp,0,4,5,64,4210163456,9286656,8870952960,582380000000.0,453.35624104090857,0.0073199039921164
